spliced,unspliced,Entry,Length,spliced_peptides_per_thousand_residues
1.0,0.0,Q9HCC6,221,4.524886877828055
3.0,7.0,P02545,664,4.518072289156627
2.0,0.0,Q9HD23,443,4.514672686230248
1.0,1.0,A9UHW6,222,4.504504504504505
1.0,0.0,P13727,222,4.504504504504505
2.0,0.0,P51811,444,4.504504504504505
1.0,0.0,Q5JT25,222,4.504504504504505
1.0,0.0,Q1W209,222,4.504504504504505
2.0,8.0,O95864,444,4.504504504504505
2.0,2.0,P51955,445,4.49438202247191
2.0,2.0,P26572,445,4.49438202247191
2.0,0.0,Q96CS3,445,4.49438202247191
1.0,0.0,Q6ZRP5,223,4.484304932735426
1.0,0.0,Q8TBE3,224,4.464285714285714
2.0,0.0,Q8NHJ6,448,4.464285714285714
1.0,0.0,Q9Y235,224,4.464285714285714
2.0,1.0,Q53H54,448,4.464285714285714
1.0,2.0,Q9BVK8,224,4.464285714285714
1.0,0.0,Q6UWD8,224,4.464285714285714
1.0,0.0,Q96MW1,224,4.464285714285714
2.0,2.0,O15533,448,4.464285714285714
1.0,0.0,Q8TAA5,225,4.444444444444445
1.0,0.0,A2RU48,225,4.444444444444445
1.0,0.0,Q9BX51,225,4.444444444444445
3.0,0.0,Q92935,676,4.437869822485207
1.0,0.0,Q9Y2Y6,226,4.424778761061947
1.0,2.0,P11912,226,4.424778761061947
2.0,3.0,Q9HBU6,452,4.424778761061947
1.0,0.0,Q96A05,226,4.424778761061947
1.0,0.0,O75360,226,4.424778761061947
2.0,0.0,P83110,453,4.415011037527594
1.0,0.0,Q9UKJ0,227,4.405286343612335
2.0,1.0,Q6YP21,454,4.405286343612335
1.0,1.0,P22061,227,4.405286343612335
1.0,0.0,Q96S90,227,4.405286343612335
1.0,0.0,Q8WZ82,227,4.405286343612335
3.0,0.0,Q5VTQ0,682,4.398826979472141
1.0,0.0,Q12981,228,4.385964912280701
2.0,3.0,P30520,456,4.385964912280701
2.0,6.0,Q8WV28,456,4.385964912280701
1.0,1.0,P54368,228,4.385964912280701
1.0,0.0,Q9NPB1,228,4.385964912280701
2.0,0.0,Q9Y261,457,4.3763676148796495
1.0,2.0,Q14213,229,4.366812227074235
2.0,1.0,Q01415,458,4.366812227074235
1.0,0.0,Q9H082,229,4.366812227074235
2.0,0.0,O43464,458,4.366812227074235
1.0,1.0,Q969E2,229,4.366812227074235
2.0,0.0,Q7Z3Y8,459,4.357298474945535
1.0,0.0,Q15125,230,4.3478260869565215
1.0,4.0,Q9BWG6,230,4.3478260869565215
1.0,0.0,P60008,231,4.329004329004329
4.0,2.0,O95786,925,4.324324324324325
2.0,0.0,Q5VU92,463,4.319654427645789
3.0,2.0,Q9Y426,696,4.310344827586206
4.0,0.0,Q8HWS3,928,4.310344827586206
2.0,0.0,A8MX19,464,4.310344827586206
1.0,0.0,Q13253,232,4.310344827586206
3.0,1.0,Q96LC7,697,4.30416068866571
2.0,0.0,P0DJG4,465,4.301075268817204
1.0,0.0,P01375,233,4.291845493562231
1.0,1.0,Q96CF2,233,4.291845493562231
2.0,18.0,Q13283,466,4.291845493562231
3.0,0.0,Q9NUY8,699,4.291845493562231
1.0,0.0,Q9H6D8,234,4.273504273504274
1.0,0.0,Q8WUN7,234,4.273504273504274
1.0,6.0,P04183,234,4.273504273504274
1.0,0.0,Q8N9P0,234,4.273504273504274
2.0,0.0,Q8WXD2,468,4.273504273504274
3.0,2.0,Q9H5Z1,703,4.2674253200568995
1.0,0.0,Q9UMX2,235,4.25531914893617
4.0,0.0,O75899,941,4.2507970244420825
1.0,0.0,O95833,236,4.237288135593221
1.0,0.0,Q6BDI9,236,4.237288135593221
1.0,0.0,P50553,236,4.237288135593221
3.0,3.0,Q8IVL5,708,4.237288135593221
3.0,0.0,A4FU01,709,4.2313117066290555
2.0,0.0,Q16566,473,4.2283298097251585
1.0,4.0,P55061,237,4.219409282700422
1.0,0.0,Q9UMR7,237,4.219409282700422
2.0,0.0,Q8IYU4,475,4.2105263157894735
2.0,1.0,Q8NA42,475,4.2105263157894735
1.0,0.0,Q96AQ7,238,4.201680672268908
1.0,3.0,Q86WH2,238,4.201680672268908
1.0,0.0,Q96JQ5,239,4.184100418410042
1.0,0.0,P10415,239,4.184100418410042
2.0,0.0,Q9NQZ2,479,4.17536534446764
1.0,0.0,P30711,240,4.166666666666667
2.0,0.0,Q2NL68,480,4.166666666666667
1.0,0.0,P14678,240,4.166666666666667
1.0,0.0,Q8TDB4,240,4.166666666666667
1.0,1.0,Q8N114,240,4.166666666666667
2.0,0.0,P23769,480,4.166666666666667
1.0,0.0,Q9NNZ3,241,4.149377593360996
1.0,0.0,Q8NEG0,241,4.149377593360996
1.0,0.0,Q9NP64,241,4.149377593360996
1.0,0.0,Q9P031,241,4.149377593360996
1.0,0.0,Q9NQ35,241,4.149377593360996
1.0,0.0,Q8N2G6,241,4.149377593360996
1.0,0.0,Q8N319,242,4.132231404958678
1.0,0.0,Q9UK85,242,4.132231404958678
3.0,1.0,Q8IU68,726,4.132231404958678
2.0,0.0,Q8WTX9,485,4.123711340206186
1.0,0.0,Q9GZY6,243,4.11522633744856
1.0,7.0,P23396,243,4.11522633744856
1.0,0.0,Q9H446,243,4.11522633744856
1.0,0.0,Q9H4Y5,243,4.11522633744856
3.0,0.0,Q86SP6,731,4.1039671682626535
1.0,0.0,Q92876,244,4.0983606557377055
1.0,0.0,O75871,244,4.0983606557377055
1.0,1.0,Q9H8H3,244,4.0983606557377055
13.0,25.0,P12111,3177,4.091910607491345
3.0,0.0,Q6ZW31,735,4.081632653061225
1.0,0.0,Q5JWF8,245,4.081632653061225
1.0,0.0,Q9UKR8,245,4.081632653061225
1.0,4.0,P27348,245,4.081632653061225
1.0,0.0,Q00059,246,4.065040650406504
1.0,0.0,P51572,246,4.065040650406504
2.0,1.0,Q8WUA2,492,4.065040650406504
1.0,4.0,Q6DKI1,246,4.065040650406504
2.0,0.0,Q5VTY9,493,4.056795131845842
3.0,0.0,O15075,740,4.054054054054054
1.0,0.0,Q6P050,247,4.048582995951417
1.0,0.0,Q16653,247,4.048582995951417
1.0,0.0,Q8N6D2,247,4.048582995951417
1.0,0.0,Q9H2W1,248,4.032258064516129
1.0,11.0,Q15056,248,4.032258064516129
1.0,0.0,P0C672,248,4.032258064516129
1.0,0.0,P25189,248,4.032258064516129
1.0,1.0,Q9Y3Y2,248,4.032258064516129
2.0,0.0,P98170,497,4.024144869215292
1.0,1.0,P13984,249,4.016064257028112
1.0,5.0,Q9H8W4,249,4.016064257028112
1.0,5.0,P30793,250,4.0
1.0,0.0,Q6ZN17,250,4.0
1.0,0.0,Q7Z2X4,250,4.0
1.0,0.0,O95249,250,4.0
1.0,0.0,Q9Y3A5,250,4.0
1.0,0.0,O76076,250,4.0
2.0,0.0,Q9Y6A2,500,4.0
4.0,0.0,Q2VWA4,1001,3.996003996003996
1.0,1.0,Q9HBM6,251,3.9840637450199203
1.0,0.0,A6NIH7,251,3.9840637450199203
1.0,0.0,Q9GZV9,251,3.9840637450199203
1.0,0.0,O95150,251,3.9840637450199203
1.0,0.0,Q6ZQT7,251,3.9840637450199203
1.0,0.0,A8MTQ0,251,3.9840637450199203
1.0,0.0,P15514,252,3.968253968253968
1.0,1.0,Q9NRX1,252,3.968253968253968
1.0,0.0,P0C7Q3,252,3.968253968253968
2.0,0.0,Q8N5S9,505,3.9603960396039604
2.0,2.0,Q9Y3I0,505,3.9603960396039604
2.0,3.0,Q9C0B1,505,3.9603960396039604
4.0,0.0,Q9NSE4,1012,3.952569169960474
1.0,2.0,Q8TAP8,253,3.952569169960474
1.0,0.0,A1L157,253,3.952569169960474
1.0,1.0,Q9NQY0,253,3.952569169960474
1.0,4.0,P0C1Z6,253,3.952569169960474
2.0,0.0,P42679,507,3.9447731755424065
1.0,1.0,Q9UMS0,254,3.937007874015748
1.0,2.0,P50402,254,3.937007874015748
1.0,0.0,Q6Y1H2,254,3.937007874015748
2.0,0.0,P11831,508,3.937007874015748
1.0,0.0,Q9UHJ9,254,3.937007874015748
2.0,0.0,O75602,509,3.929273084479371
1.0,2.0,P09661,255,3.9215686274509802
2.0,0.0,Q01101,510,3.9215686274509802
2.0,0.0,Q9C029,511,3.9138943248532287
1.0,1.0,P30048,256,3.90625
1.0,0.0,Q96B36,256,3.90625
1.0,1.0,P24539,256,3.90625
1.0,0.0,Q5T036,256,3.90625
1.0,1.0,Q13084,256,3.90625
1.0,1.0,Q86SE9,256,3.90625
2.0,0.0,Q9Y6R9,512,3.90625
2.0,4.0,Q2TAY7,513,3.898635477582846
2.0,0.0,P22004,513,3.898635477582846
2.0,4.0,P49591,514,3.8910505836575875
1.0,9.0,P62917,257,3.8910505836575875
1.0,0.0,Q9P2Z0,257,3.8910505836575875
1.0,0.0,Q5SRD1,257,3.8910505836575875
1.0,2.0,Q86V81,257,3.8910505836575875
2.0,0.0,Q8J025,514,3.8910505836575875
2.0,0.0,Q14154,515,3.883495145631068
5.0,15.0,Q9NTJ3,1288,3.8819875776397517
2.0,5.0,Q15392,516,3.875968992248062
1.0,3.0,Q14331,258,3.875968992248062
1.0,0.0,Q9BU20,258,3.875968992248062
1.0,0.0,P0C7W6,258,3.875968992248062
2.0,0.0,Q14CX5,517,3.8684719535783367
3.0,1.0,P04150,777,3.8610038610038613
1.0,0.0,Q96PB8,259,3.8610038610038613
3.0,0.0,Q8TC20,777,3.8610038610038613
1.0,3.0,O95478,260,3.8461538461538463
3.0,7.0,P35222,781,3.8412291933418694
3.0,0.0,Q9Y2G8,782,3.8363171355498724
1.0,0.0,P35270,261,3.8314176245210727
1.0,0.0,O94778,261,3.8314176245210727
3.0,2.0,P57059,783,3.8314176245210727
2.0,0.0,P0CG31,522,3.8314176245210727
1.0,2.0,Q9H6Q3,261,3.8314176245210727
1.0,0.0,Q5T0L3,261,3.8314176245210727
1.0,2.0,Q14847,261,3.8314176245210727
1.0,0.0,Q96PG8,261,3.8314176245210727
2.0,0.0,Q9NS82,523,3.8240917782026767
2.0,0.0,Q8TD30,523,3.8240917782026767
1.0,1.0,Q86VU5,262,3.8167938931297707
2.0,0.0,Q96JC4,524,3.8167938931297707
1.0,0.0,Q6ZRP0,262,3.8167938931297707
2.0,0.0,Q53LP3,525,3.8095238095238093
2.0,0.0,Q13087,525,3.8095238095238093
1.0,1.0,Q9NVZ3,263,3.802281368821293
1.0,0.0,Q8TD07,263,3.802281368821293
1.0,0.0,P28068,263,3.802281368821293
1.0,0.0,B0FP48,263,3.802281368821293
2.0,0.0,Q7KYR7,527,3.795066413662239
2.0,0.0,Q68DY1,528,3.787878787878788
1.0,3.0,P28070,264,3.787878787878788
1.0,3.0,Q16594,264,3.787878787878788
1.0,1.0,Q96BZ8,264,3.787878787878788
1.0,0.0,O75489,264,3.787878787878788
2.0,2.0,P06576,529,3.780718336483932
1.0,0.0,Q13491,265,3.7735849056603774
1.0,0.0,Q6UX52,265,3.7735849056603774
3.0,0.0,P54886,795,3.7735849056603774
1.0,0.0,A6NJ46,265,3.7735849056603774
2.0,0.0,Q8TC57,530,3.7735849056603774
2.0,0.0,C9JL84,531,3.766478342749529
2.0,0.0,Q8NDN9,531,3.766478342749529
1.0,0.0,A4D2B0,266,3.7593984962406015
1.0,0.0,P01912,266,3.7593984962406015
1.0,0.0,I3L3R5,266,3.7593984962406015
1.0,0.0,Q8TAX0,266,3.7593984962406015
2.0,0.0,P43007,532,3.7593984962406015
1.0,0.0,P48060,266,3.7593984962406015
1.0,0.0,Q9P0G3,267,3.745318352059925
2.0,3.0,P78371,535,3.7383177570093458
2.0,0.0,O94763,535,3.7383177570093458
2.0,2.0,P06241,537,3.7243947858473
2.0,0.0,P55259,537,3.7243947858473
4.0,1.0,A5A3E0,1075,3.72093023255814
2.0,0.0,A6NL88,538,3.717472118959108
1.0,0.0,P09067,269,3.717472118959108
1.0,0.0,O95297,269,3.717472118959108
1.0,0.0,P29972,269,3.717472118959108
1.0,1.0,P49716,269,3.717472118959108
1.0,1.0,P01584,269,3.717472118959108
1.0,0.0,Q03014,270,3.7037037037037037
2.0,0.0,Q9NUL7,540,3.7037037037037037
1.0,0.0,P36980,270,3.7037037037037037
2.0,1.0,Q12836,540,3.7037037037037037
1.0,1.0,P48739,271,3.6900369003690034
1.0,0.0,Q8N2U9,271,3.6900369003690034
1.0,0.0,Q8TAK6,271,3.6900369003690034
1.0,0.0,Q8IY95,271,3.6900369003690034
1.0,0.0,Q14773,271,3.6900369003690034
1.0,1.0,P21964,271,3.6900369003690034
2.0,0.0,Q8IYG6,542,3.6900369003690034
1.0,3.0,Q9Y5Y2,271,3.6900369003690034
1.0,0.0,P24593,272,3.676470588235294
1.0,3.0,Q13243,272,3.676470588235294
1.0,1.0,Q9ULW3,272,3.676470588235294
1.0,2.0,Q5RKV6,272,3.676470588235294
1.0,0.0,P35232,272,3.676470588235294
1.0,0.0,Q6P2I7,272,3.676470588235294
1.0,0.0,Q96ND0,272,3.676470588235294
1.0,1.0,Q9NWB6,273,3.663003663003663
1.0,2.0,Q8N4S7,273,3.663003663003663
1.0,0.0,Q9NZQ0,273,3.663003663003663
2.0,0.0,Q8N323,547,3.656307129798903
2.0,15.0,P50990,548,3.6496350364963503
1.0,0.0,Q8NA92,274,3.6496350364963503
2.0,3.0,O43776,548,3.6496350364963503
1.0,1.0,Q8NC96,275,3.6363636363636362
1.0,1.0,Q9BQ83,275,3.6363636363636362
1.0,0.0,Q7Z7K6,275,3.6363636363636362
1.0,0.0,Q8N4C9,275,3.6363636363636362
3.0,8.0,Q00839,825,3.6363636363636362
3.0,2.0,Q6P995,826,3.6319612590799033
1.0,1.0,Q9NQR4,276,3.6231884057971016
1.0,9.0,P28062,276,3.6231884057971016
2.0,2.0,Q9NQ89,552,3.6231884057971016
1.0,0.0,Q6ICL3,276,3.6231884057971016
1.0,0.0,P98066,277,3.6101083032490977
1.0,1.0,P42574,277,3.6101083032490977
1.0,0.0,Q5BKY1,277,3.6101083032490977
2.0,0.0,Q96K49,555,3.6036036036036037
1.0,1.0,Q9BTZ2,278,3.5971223021582737
1.0,0.0,Q6ZUS5,278,3.5971223021582737
1.0,0.0,Q9H2K0,278,3.5971223021582737
1.0,0.0,Q7RTU5,278,3.5971223021582737
1.0,0.0,Q9BT09,278,3.5971223021582737
2.0,0.0,O95970,557,3.5906642728904847
1.0,0.0,Q92837,279,3.5842293906810037
1.0,4.0,O00165,279,3.5842293906810037
1.0,0.0,Q8IWD4,279,3.5842293906810037
1.0,1.0,Q86U90,279,3.5842293906810037
1.0,0.0,Q9BW60,279,3.5842293906810037
2.0,0.0,Q8N4P6,559,3.5778175313059033
2.0,2.0,O75914,559,3.5778175313059033
2.0,1.0,Q5QP82,559,3.5778175313059033
2.0,1.0,Q03111,559,3.5778175313059033
1.0,0.0,P12980,280,3.571428571428571
1.0,0.0,Q8N8F6,280,3.571428571428571
1.0,1.0,Q9Y3A4,280,3.571428571428571
1.0,0.0,Q96AQ9,280,3.571428571428571
4.0,7.0,Q9UQL6,1122,3.5650623885918002
3.0,0.0,Q8N841,843,3.558718861209964
1.0,0.0,A8MXV6,281,3.558718861209964
1.0,0.0,Q6ZMS7,281,3.558718861209964
2.0,0.0,Q8N6L0,562,3.558718861209964
2.0,4.0,O15270,562,3.558718861209964
2.0,0.0,Q99755,562,3.558718861209964
2.0,0.0,P30038,563,3.552397868561279
1.0,0.0,Q9Y4U1,282,3.5460992907801416
2.0,2.0,Q86YQ8,564,3.5460992907801416
1.0,0.0,Q9BR61,282,3.5460992907801416
1.0,0.0,P24855,282,3.5460992907801416
1.0,1.0,Q9Y277,283,3.5335689045936394
1.0,0.0,P52945,283,3.5335689045936394
1.0,0.0,Q13126,283,3.5335689045936394
1.0,0.0,Q8NI29,283,3.5335689045936394
2.0,5.0,Q96RQ9,567,3.527336860670194
1.0,0.0,Q5TD97,284,3.5211267605633805
1.0,0.0,Q8TCB7,284,3.5211267605633805
1.0,0.0,Q9UBV8,284,3.5211267605633805
1.0,0.0,O43763,284,3.5211267605633805
3.0,0.0,Q8IXQ6,854,3.51288056206089
1.0,0.0,Q9NPL8,285,3.5087719298245617
1.0,0.0,Q9P0V8,285,3.5087719298245617
1.0,0.0,Q56P03,285,3.5087719298245617
4.0,0.0,A6NNT2,1141,3.5056967572304996
1.0,3.0,P43307,286,3.4965034965034967
1.0,2.0,Q96Q83,286,3.4965034965034967
2.0,0.0,Q96I24,572,3.4965034965034967
2.0,0.0,Q86U10,573,3.4904013961605584
1.0,0.0,Q969W9,287,3.484320557491289
1.0,0.0,O75631,287,3.484320557491289
1.0,0.0,A6NJI9,287,3.484320557491289
3.0,5.0,Q5T447,861,3.484320557491289
1.0,0.0,Q9NX07,287,3.484320557491289
6.0,4.0,Q9UKK3,1724,3.480278422273782
2.0,1.0,P19532,575,3.4782608695652177
1.0,1.0,O14732,288,3.472222222222222
1.0,4.0,O95456,288,3.472222222222222
1.0,5.0,Q15014,288,3.472222222222222
2.0,0.0,Q8TEU8,576,3.472222222222222
1.0,1.0,P27105,288,3.472222222222222
1.0,0.0,P0C7M4,288,3.472222222222222
1.0,0.0,P33681,288,3.472222222222222
3.0,0.0,Q9H1B5,865,3.468208092485549
2.0,3.0,P33240,577,3.4662045060658575
1.0,3.0,Q15181,289,3.4602076124567476
1.0,0.0,Q96A28,289,3.4602076124567476
1.0,0.0,Q96FX7,289,3.4602076124567476
1.0,0.0,Q9BQE6,289,3.4602076124567476
1.0,0.0,A8MXD5,290,3.4482758620689653
1.0,1.0,Q86WA6,291,3.4364261168384878
1.0,0.0,A6NH11,291,3.4364261168384878
1.0,0.0,Q9Y365,291,3.4364261168384878
1.0,0.0,P28069,291,3.4364261168384878
1.0,2.0,Q5BJD5,291,3.4364261168384878
1.0,2.0,Q8WWC4,291,3.4364261168384878
1.0,2.0,Q96G21,291,3.4364261168384878
1.0,0.0,Q8N5P1,291,3.4364261168384878
2.0,1.0,Q8N584,583,3.4305317324185247
1.0,0.0,Q5GJ75,292,3.4246575342465753
1.0,0.0,Q92482,292,3.4246575342465753
1.0,2.0,Q9UFF9,292,3.4246575342465753
1.0,0.0,Q96B33,292,3.4246575342465753
1.0,1.0,Q7Z5W3,292,3.4246575342465753
2.0,1.0,P23368,584,3.4246575342465753
1.0,0.0,P28845,292,3.4246575342465753
1.0,0.0,Q96BT1,292,3.4246575342465753
3.0,7.0,Q9Y2X0,877,3.4207525655644244
2.0,5.0,Q9BY44,585,3.4188034188034186
2.0,0.0,O76090,585,3.4188034188034186
2.0,0.0,Q8NHS4,586,3.4129692832764507
1.0,0.0,Q8IZ81,293,3.4129692832764507
2.0,0.0,Q96Q27,587,3.4071550255536627
1.0,1.0,Q16637,294,3.401360544217687
2.0,0.0,Q16538,588,3.401360544217687
1.0,0.0,Q15777,294,3.401360544217687
1.0,9.0,P06748,294,3.401360544217687
1.0,0.0,A6NDU8,294,3.401360544217687
1.0,0.0,Q8N144,294,3.401360544217687
2.0,2.0,Q96RR4,588,3.401360544217687
1.0,0.0,Q5VT99,294,3.401360544217687
1.0,2.0,P51959,295,3.389830508474576
1.0,0.0,Q9BRQ5,295,3.389830508474576
1.0,0.0,A6NCS6,295,3.389830508474576
1.0,0.0,O00338,296,3.3783783783783785
3.0,13.0,P04035,888,3.3783783783783785
1.0,2.0,P49069,296,3.3783783783783785
2.0,1.0,P43378,593,3.372681281618887
2.0,0.0,Q7L4E1,593,3.372681281618887
2.0,4.0,Q8WXI9,593,3.372681281618887
1.0,0.0,Q04323,297,3.3670033670033668
1.0,0.0,P25325,297,3.3670033670033668
2.0,10.0,O00567,594,3.3670033670033668
2.0,0.0,Q92529,594,3.3670033670033668
1.0,4.0,P11836,297,3.3670033670033668
2.0,2.0,P35240,595,3.361344537815126
1.0,2.0,Q9H6K1,298,3.3557046979865772
1.0,2.0,Q9UH92,298,3.3557046979865772
1.0,2.0,O00560,298,3.3557046979865772
3.0,1.0,Q5VUG0,894,3.3557046979865772
2.0,4.0,Q9H1C4,597,3.3500837520938025
1.0,2.0,Q99623,299,3.3444816053511706
1.0,0.0,Q92600,299,3.3444816053511706
3.0,0.0,P32927,897,3.3444816053511706
1.0,1.0,Q9NQ48,299,3.3444816053511706
1.0,0.0,Q719I0,299,3.3444816053511706
2.0,2.0,Q9UJX3,599,3.33889816360601
2.0,3.0,P61221,599,3.33889816360601
1.0,0.0,Q15526,300,3.3333333333333335
3.0,10.0,Q00653,900,3.3333333333333335
4.0,0.0,Q8WXE0,1202,3.327787021630616
2.0,1.0,Q8NFY9,601,3.327787021630616
4.0,3.0,Q9HD20,1204,3.3222591362126246
1.0,1.0,Q96D31,301,3.3222591362126246
1.0,0.0,P00387,301,3.3222591362126246
2.0,0.0,Q9NSD5,602,3.3222591362126246
1.0,0.0,Q8NH19,301,3.3222591362126246
2.0,0.0,P13056,603,3.316749585406302
2.0,10.0,P53350,603,3.316749585406302
1.0,2.0,O75911,302,3.3112582781456954
1.0,0.0,Q8NH37,302,3.3112582781456954
1.0,4.0,P0DME0,302,3.3112582781456954
1.0,3.0,Q8TDX7,302,3.3112582781456954
3.0,10.0,P35606,906,3.3112582781456954
1.0,0.0,O75364,302,3.3112582781456954
3.0,5.0,A8MPP1,907,3.3076074972436604
4.0,0.0,A4D2P6,1211,3.3030553261767133
2.0,0.0,Q7L985,606,3.3003300330033003
1.0,0.0,P55210,303,3.3003300330033003
1.0,0.0,P09486,303,3.3003300330033003
2.0,4.0,Q8IY67,606,3.3003300330033003
1.0,0.0,Q9UKJ1,303,3.3003300330033003
1.0,0.0,Q9BRQ3,303,3.3003300330033003
1.0,2.0,P28360,303,3.3003300330033003
1.0,1.0,Q9BRL7,303,3.3003300330033003
1.0,2.0,P46109,303,3.3003300330033003
1.0,0.0,Q96DW6,304,3.289473684210526
1.0,1.0,Q9Y4L5,304,3.289473684210526
1.0,0.0,Q8NH87,305,3.278688524590164
2.0,0.0,Q6PIS1,610,3.278688524590164
1.0,0.0,Q8NGA8,305,3.278688524590164
1.0,0.0,P0C7N8,305,3.278688524590164
1.0,0.0,A6NCN8,305,3.278688524590164
3.0,0.0,Q969R2,916,3.2751091703056767
3.0,0.0,P0C874,917,3.271537622682661
1.0,1.0,Q8IVM0,306,3.2679738562091503
1.0,0.0,P0C628,307,3.257328990228013
1.0,0.0,P58180,307,3.257328990228013
1.0,0.0,P25874,307,3.257328990228013
3.0,0.0,Q3SY69,923,3.2502708559046587
1.0,0.0,Q9UJD0,308,3.246753246753247
1.0,0.0,Q6Q0C1,308,3.246753246753247
2.0,0.0,Q7Z3D6,616,3.246753246753247
1.0,1.0,Q9NZD8,308,3.246753246753247
1.0,1.0,Q16775,308,3.246753246753247
1.0,0.0,P43355,309,3.236245954692557
1.0,0.0,Q8WXK4,309,3.236245954692557
1.0,0.0,Q96BW1,309,3.236245954692557
1.0,0.0,A6NHA9,309,3.236245954692557
1.0,2.0,Q15785,309,3.236245954692557
3.0,4.0,P06400,928,3.2327586206896552
2.0,2.0,P32519,619,3.2310177705977385
2.0,1.0,Q6UUV7,619,3.2310177705977385
3.0,0.0,Q6P3W7,929,3.2292787944025836
3.0,0.0,Q8N3V7,929,3.2292787944025836
1.0,0.0,Q6ZR62,310,3.225806451612903
1.0,1.0,Q6DCA0,310,3.225806451612903
1.0,0.0,Q8NGQ5,310,3.225806451612903
1.0,1.0,O95159,310,3.225806451612903
1.0,0.0,Q8NGP3,310,3.225806451612903
1.0,4.0,Q9BSV6,310,3.225806451612903
1.0,0.0,Q7Z7C8,310,3.225806451612903
1.0,0.0,Q8N0Y5,310,3.225806451612903
2.0,2.0,Q8WZ60,621,3.2206119162640903
2.0,10.0,P55199,621,3.2206119162640903
1.0,0.0,Q8NGP6,311,3.215434083601286
1.0,0.0,Q8NGS0,311,3.215434083601286
1.0,4.0,Q6P2C8,311,3.215434083601286
1.0,0.0,Q8NGN6,311,3.215434083601286
1.0,0.0,P22748,312,3.205128205128205
1.0,0.0,Q86SM8,312,3.205128205128205
1.0,0.0,O95918,312,3.205128205128205
1.0,0.0,Q96KK4,312,3.205128205128205
1.0,2.0,Q12904,312,3.205128205128205
1.0,2.0,P78549,312,3.205128205128205
1.0,0.0,B4DZS4,312,3.205128205128205
1.0,0.0,A6NDL8,312,3.205128205128205
2.0,0.0,Q14397,625,3.2
2.0,0.0,Q13202,625,3.2
1.0,0.0,Q8NGS2,313,3.1948881789137378
1.0,1.0,Q9H3F6,313,3.1948881789137378
2.0,2.0,Q7Z695,626,3.1948881789137378
2.0,0.0,Q9Y3Z3,626,3.1948881789137378
1.0,6.0,P04818,313,3.1948881789137378
1.0,0.0,Q8NGC2,313,3.1948881789137378
1.0,0.0,Q7Z769,313,3.1948881789137378
1.0,0.0,Q9Y6I9,313,3.1948881789137378
1.0,0.0,A6NIE9,313,3.1948881789137378
1.0,2.0,Q9H9E1,313,3.1948881789137378
1.0,0.0,Q7RTR8,314,3.1847133757961785
1.0,0.0,Q9BRF8,314,3.1847133757961785
1.0,9.0,Q05923,314,3.1847133757961785
1.0,0.0,P43357,314,3.1847133757961785
1.0,0.0,Q99453,314,3.1847133757961785
1.0,0.0,Q96R54,314,3.1847133757961785
1.0,0.0,Q02978,314,3.1847133757961785
1.0,0.0,Q9H343,314,3.1847133757961785
1.0,0.0,Q8NGZ2,314,3.1847133757961785
1.0,0.0,Q8NGK0,314,3.1847133757961785
1.0,0.0,Q8NGE9,314,3.1847133757961785
1.0,1.0,Q96HY6,314,3.1847133757961785
1.0,1.0,Q96DB5,314,3.1847133757961785
3.0,2.0,Q86XN7,944,3.1779661016949157
1.0,0.0,Q9H0C2,315,3.1746031746031744
1.0,0.0,Q70Z53,315,3.1746031746031744
1.0,0.0,Q9GZK7,315,3.1746031746031744
2.0,0.0,P31645,630,3.1746031746031744
2.0,0.0,Q96HB5,630,3.1746031746031744
1.0,0.0,Q8NGJ0,315,3.1746031746031744
1.0,0.0,Q8NGJ5,315,3.1746031746031744
3.0,1.0,P27987,946,3.171247357293869
2.0,9.0,P04844,631,3.1695721077654517
1.0,2.0,Q00403,316,3.1645569620253164
1.0,1.0,Q9BWQ6,316,3.1645569620253164
1.0,1.0,Q8TE02,316,3.1645569620253164
1.0,1.0,Q9H6L2,316,3.1645569620253164
1.0,0.0,Q96M95,316,3.1645569620253164
1.0,0.0,Q8NGR3,316,3.1645569620253164
1.0,0.0,Q8NGA5,316,3.1645569620253164
1.0,0.0,A6NM03,316,3.1645569620253164
1.0,0.0,Q8NGF4,316,3.1645569620253164
2.0,1.0,Q86YP4,633,3.1595576619273302
3.0,0.0,Q8TF05,950,3.1578947368421053
1.0,0.0,O14756,317,3.1545741324921135
1.0,2.0,P25963,317,3.1545741324921135
2.0,3.0,Q9NUX5,634,3.1545741324921135
2.0,0.0,Q9H511,634,3.1545741324921135
1.0,2.0,Q14257,317,3.1545741324921135
1.0,0.0,Q8NGY6,317,3.1545741324921135
1.0,1.0,O00214,317,3.1545741324921135
4.0,12.0,Q08211,1270,3.149606299212598
2.0,0.0,Q9Y289,635,3.149606299212598
2.0,0.0,P40238,635,3.149606299212598
1.0,0.0,P21108,318,3.1446540880503147
1.0,0.0,O15162,318,3.1446540880503147
1.0,8.0,Q96QD9,318,3.1446540880503147
1.0,2.0,Q9Y315,318,3.1446540880503147
2.0,1.0,Q6UWB1,636,3.1446540880503147
1.0,0.0,Q6ZQN5,318,3.1446540880503147
1.0,4.0,P27695,318,3.1446540880503147
1.0,0.0,Q86VD7,318,3.1446540880503147
1.0,0.0,Q92781,318,3.1446540880503147
3.0,1.0,Q9BQT9,956,3.1380753138075312
1.0,0.0,Q9Y2T6,319,3.134796238244514
1.0,1.0,Q6PK18,319,3.134796238244514
1.0,3.0,Q9BTD3,319,3.134796238244514
